word_id	text_id	sentence_id	word_form	word_gloss	sent_audio_start	sent_audio_end	sent_form	sent_translation
260	1	ORIGTAMs49	⁴meme	NA	210.0009	211.8244	aaa, ⁴meme ⁴kik-se ¹tik ¹ta-cim-ro	aaa, qu'arriva-t-il à l'un des ancêtres
261	1	ORIGTAMs49	⁴kik-se	NA	210.0009	211.8244	aaa, ⁴meme ⁴kik-se ¹tik ¹ta-cim-ro	aaa, qu'arriva-t-il à l'un des ancêtres
262	1	ORIGTAMs49	¹tik	NA	210.0009	211.8244	aaa, ⁴meme ⁴kik-se ¹tik ¹ta-cim-ro	aaa, qu'arriva-t-il à l'un des ancêtres
263	1	ORIGTAMs49	¹ta-cim-ro	NA	210.0009	211.8244	aaa, ⁴meme ⁴kik-se ¹tik ¹ta-cim-ro	aaa, qu'arriva-t-il à l'un des ancêtres
264	1	ORIGTAMs50	²kjui	NA	211.8244	213.6479	²kjui ¹phju:-si ²auti-n tirsan ¹ta-cim-ro	il fut très assoiffé
265	1	ORIGTAMs50	¹phju:-si	NA	211.8244	213.6479	²kjui ¹phju:-si ²auti-n tirsan ¹ta-cim-ro	il fut très assoiffé
266	1	ORIGTAMs50	²auti-n	NA	211.8244	213.6479	²kjui ¹phju:-si ²auti-n tirsan ¹ta-cim-ro	il fut très assoiffé
267	1	ORIGTAMs50	tirsan	NA	211.8244	213.6479	²kjui ¹phju:-si ²auti-n tirsan ¹ta-cim-ro	il fut très assoiffé
268	1	ORIGTAMs50	¹ta-cim-ro	NA	211.8244	213.6479	²kjui ¹phju:-si ²auti-n tirsan ¹ta-cim-ro	il fut très assoiffé
269	1	ORIGTAMs51	tirsana	NA	214.1838	216.4389	tirsana ¹ta-ma, ²kjui ¹phju:-si,   ??   pal-ʈi-mi	comme il mourrait de soif
270	1	ORIGTAMs51	¹ta-ma	NA	214.1838	216.4389	tirsana ¹ta-ma, ²kjui ¹phju:-si,   ??   pal-ʈi-mi	comme il mourrait de soif
271	1	ORIGTAMs51	²kjui	NA	214.1838	216.4389	tirsana ¹ta-ma, ²kjui ¹phju:-si,   ??   pal-ʈi-mi	comme il mourrait de soif
272	1	ORIGTAMs51	¹phju:-si	NA	214.1838	216.4389	tirsana ¹ta-ma, ²kjui ¹phju:-si,   ??   pal-ʈi-mi	comme il mourrait de soif
273	1	ORIGTAMs51	pal-ʈi-mi	NA	214.1838	216.4389	tirsana ¹ta-ma, ²kjui ¹phju:-si,   ??   pal-ʈi-mi	comme il mourrait de soif
274	1	ORIGTAMs52	⁴meme	NA	217.4368	218.9848	⁴meme ⁴kik-se ¹tik ³pi-cim-ro	que dit l'ancêtre
275	1	ORIGTAMs52	⁴kik-se	NA	217.4368	218.9848	⁴meme ⁴kik-se ¹tik ³pi-cim-ro	que dit l'ancêtre
276	1	ORIGTAMs52	¹tik	NA	217.4368	218.9848	⁴meme ⁴kik-se ¹tik ³pi-cim-ro	que dit l'ancêtre
277	1	ORIGTAMs52	³pi-cim-ro	NA	217.4368	218.9848	⁴meme ⁴kik-se ¹tik ³pi-cim-ro	que dit l'ancêtre
278	1	ORIGTAMs53	lau	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
279	1	ORIGTAMs53	⁴tamo	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
280	1	ORIGTAMs53	⁴jaŋ-ta	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
281	1	ORIGTAMs53	²kjui	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
282	1	ORIGTAMs53	¹phju:-ci	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
283	1	ORIGTAMs53	⁴tamo	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
284	1	ORIGTAMs53	¹tik	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
285	1	ORIGTAMs53	lasai	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
286	1	ORIGTAMs53	³pi-ma	NA	218.9813	222.1526	« lau, ⁴tamo, ⁴jaŋ-ta ²kjui ¹phju:-ci, ⁴tamo ¹tik lasai », ³pi-ma	« là, maintenant j'ai soif, que faire », dit-il
287	1	ORIGTAMs54	¹ŋa-i	NA	222.5608	224.0742	« ¹ŋa-i ²kjui ²tat-la »	« je vais puiser de l'eau »
288	1	ORIGTAMs54	²kjui	NA	222.5608	224.0742	« ¹ŋa-i ²kjui ²tat-la »	« je vais puiser de l'eau »
289	1	ORIGTAMs54	²tat-la	NA	222.5608	224.0742	« ¹ŋa-i ²kjui ²tat-la »	« je vais puiser de l'eau »
290	1	ORIGTAMs55	²ai-se	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
291	1	ORIGTAMs55	²kjui	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
292	1	ORIGTAMs55	²tat-sam	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
293	1	ORIGTAMs55	¹ŋa-i	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
294	1	ORIGTAMs55	⁴mar-la	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
295	1	ORIGTAMs55	¹chaŋ	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
296	1	ORIGTAMs55	²ra:-la	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
297	1	ORIGTAMs55	³pi-cim-ro	NA	224.2061	228.3382	« ²ai-se ²kjui ²tat-sam, ¹ŋa-i ⁴mar-la ¹chaŋ ²ra:-la », ³pi-cim-ro	« si tu puises de l'eau, je tisserai une hotte d'or,
298	1	ORIGTAMs56	⁴mar-la	NA	229.1608	230.9317	« ⁴mar-la ¹chaŋ ²ra:la », ³pi-cim-ro	je tisserai une hotte d'or »
299	1	ORIGTAMs56	¹chaŋ	NA	229.1608	230.9317	« ⁴mar-la ¹chaŋ ²ra:la », ³pi-cim-ro	je tisserai une hotte d'or »
300	1	ORIGTAMs56	²ra:la	NA	229.1608	230.9317	« ⁴mar-la ¹chaŋ ²ra:la », ³pi-cim-ro	je tisserai une hotte d'or »
301	1	ORIGTAMs56	³pi-cim-ro	NA	229.1608	230.9317	« ⁴mar-la ¹chaŋ ²ra:la », ³pi-cim-ro	je tisserai une hotte d'or »
302	1	ORIGTAMs57	³to:si	NA	230.9317	232.8847	³to:si ⁴meme ⁴kik-se ¹tik ³pi-cim-ro ³pi-sam	et après, que dit un des ancêtres: 
303	1	ORIGTAMs57	⁴meme	NA	230.9317	232.8847	³to:si ⁴meme ⁴kik-se ¹tik ³pi-cim-ro ³pi-sam	et après, que dit un des ancêtres: 
304	1	ORIGTAMs57	⁴kik-se	NA	230.9317	232.8847	³to:si ⁴meme ⁴kik-se ¹tik ³pi-cim-ro ³pi-sam	et après, que dit un des ancêtres: 
305	1	ORIGTAMs57	¹tik	NA	230.9317	232.8847	³to:si ⁴meme ⁴kik-se ¹tik ³pi-cim-ro ³pi-sam	et après, que dit un des ancêtres: 
306	1	ORIGTAMs57	³pi-cim-ro	NA	230.9317	232.8847	³to:si ⁴meme ⁴kik-se ¹tik ³pi-cim-ro ³pi-sam	et après, que dit un des ancêtres: 
307	1	ORIGTAMs57	³pi-sam	NA	230.9317	232.8847	³to:si ⁴meme ⁴kik-se ¹tik ³pi-cim-ro ³pi-sam	et après, que dit un des ancêtres: 
308	1	ORIGTAMs58	³ca-sam	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
309	1	ORIGTAMs58	¹ŋa-i	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
310	1	ORIGTAMs58	⁴kjam	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
311	1	ORIGTAMs58	¹ŋa-i-ca	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
312	1	ORIGTAMs58	⁴kjam	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
313	1	ORIGTAMs58	²tat-la	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
314	1	ORIGTAMs58	³pi-si	NA	232.8847	236.6400	« ³ca-sam ¹ŋa-i ⁴kjam, ¹ŋa-i-ca ⁴kjam ²tat-la », ³pi-si	« dans ce cas moi un chemin, moi je tracerai un chemin », dit-il
315	1	ORIGTAMs59	¹moktan	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
316	1	ORIGTAMs59	⁴meme-se	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
317	1	ORIGTAMs59	pacar-se	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
318	1	ORIGTAMs59	⁴plo:-si	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
319	1	ORIGTAMs59	paharapacar-se	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
320	1	ORIGTAMs59	⁴plo:-si	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
321	1	ORIGTAMs59	²kjui	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
322	1	ORIGTAMs59	²tat-cim-ro	NA	236.6400	242.3232	"¹moktan ⁴meme-se pacar-se ⁴plo:-si, pahara
            pacar-se ⁴plo:-si, ²kjui ²tat-cim-ro"	l'ancêtre Moktan, perça la montagne avec sa foudre et en fit sortir de l'eau
323	1	ORIGTAMs60	³joncan	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
324	1	ORIGTAMs60	⁴meme-se	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
325	1	ORIGTAMs60	³joncan	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
326	1	ORIGTAMs60	⁴meme-ca-se	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
327	1	ORIGTAMs60	⁴mar-la	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
328	1	ORIGTAMs60	¹chaŋ-ri	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
329	1	ORIGTAMs60	²kjui	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
330	1	ORIGTAMs60	²ta:-cim-ro	NA	242.3232	248.4648	³joncan ⁴meme-se, ³joncan ⁴meme-ca-se, ⁴mar-la ¹chaŋ-ri ²kjui ²ta:-cim-ro	l'ancêtre Yoncan recueillit l'eau dans une hotte d'or
331	1	ORIGTAMs61	³kisiŋ	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
332	1	ORIGTAMs61	⁴meme-ca-se	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
333	1	ORIGTAMs61	(bis)	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
334	1	ORIGTAMs61	⁴jaŋ	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
335	1	ORIGTAMs61	⁴pra-pa-r'	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
336	1	ORIGTAMs61	³pi-si	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
337	1	ORIGTAMs61	⁴kjam	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
338	1	ORIGTAMs61	²tat-cim-ro	NA	248.8542	255.8688	³kisiŋ ⁴meme-ca-se (bis) ⁴jaŋ ⁴pra-pa-r' ³pi-si ⁴kjam ²tat-cim-ro	l'ancêtre Gising révéla un chemin pour notre migration.
339	1	ORIGTAMs62	lu	NA	254.8632	256.2020	lu, ²ot-ce-n	bon, c'est tout.
340	1	ORIGTAMs62	²ot-ce-n	NA	254.8632	256.2020	lu, ²ot-ce-n	bon, c'est tout.
